EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,Display,Direction,Timestamp
343690,-43729.3,-175468,318066,-363424,211983,216214,216340,-0.346191,0.710449,-0.492432,0,0,0,100,1,1,Text,Left,2627
7853.51,64015.7,1506.33,19064.7,22630.6,-61.1544,134795,-369111,-0.355225,0.728027,-0.507324,0,0,0,100,2,1,Text,Left,6210
-29082,45260.9,-962.645,1768.83,37836.4,-11793.6,84018.2,-157716,-0.359619,0.731934,-0.509521,0,0,0,100,3,1,Text,Left,6732
-11933.8,36926.7,-5031.82,4844.07,31486.6,-7694.63,61678.2,-18360.3,-0.360596,0.734863,-0.512451,0,0,0,100,4,1,Text,Left,7223
-2684.8,23543.5,-3903.6,4076.96,17336.1,4595.7,43760.5,3852.19,-0.359375,0.73584,-0.509521,0,0,0,100,5,1,Text,Left,7587
4699.5,13021.9,1263.14,1188.31,4330.34,11343.4,11712.1,15808.4,-0.358154,0.736328,-0.512451,-6.65283,-4.60815,-10.7422,100,6,1,Text,Left,8814
3853.44,12673.6,1164.35,2620.7,2577.6,8444.22,2624.81,16115.7,-0.356934,0.734863,-0.516357,-2.71606,-0.152588,-2.56348,100,7,1,Text,Left,89059
3513.07,14224.1,1099.17,3524.16,1769.19,6181.33,2442.33,16050.7,-0.356445,0.737061,-0.515381,-1.67847,1.25122,-0.366211,100,8,1,Text,Left,133895
4844.88,-1565.07,1195.82,3451.47,1832.57,5832.55,2750.25,24775,-0.356934,0.736572,-0.513672,-1.19019,1.77002,0.671387,100,9,1,Text,Left,134379
7015.14,-3387,2240.72,4796.42,2582.07,4780.68,3657.1,14052.4,-0.355469,0.736328,-0.513916,-1.12915,1.83105,1.00708,100,10,1,Text,Left,134837
4366.99,4184.96,2536.92,4339.99,3369.39,3633.77,3410.43,3594.97,-0.353271,0.736328,-0.515137,-1.06812,1.89209,0.976562,100,11,1,Text,Left,135450
3171.62,4360.47,2717.53,2973.94,2899.29,3428.13,3032.6,3098.13,-0.354736,0.737549,-0.512695,-1.09863,1.92261,1.09863,100,12,1,Text,Left,141754
3157.68,4128.28,2777.96,3014.62,2965,3382.09,3125.04,2994.6,-0.355469,0.738281,-0.51123,-1.00708,1.98364,1.00708,100,13,1,Text,Left,142885
3076.76,3143.91,2743.19,2977.88,2935.32,3277.12,3173.14,2766.34,-0.355469,0.740723,-0.512695,-0.976562,1.89209,1.06812,100,14,1,Text,Left,143943
2909.57,2609.7,2769.02,2722.08,2797.37,3031.79,3151.33,2393.16,-0.354004,0.739502,-0.510498,-0.976562,1.95312,0.976562,100,15,1,Text,Left,145371
2740.32,2759.46,3037.96,1856.54,2656.37,2548.81,2934.87,2328.07,-0.355225,0.738037,-0.513916,-0.946045,1.98364,1.00708,100,16,1,Text,Left,146357
3035.19,3256.29,3413.02,2283.81,3164.38,2961.43,3127.28,2799.69,-0.355713,0.736572,-0.515137,-0.793457,1.98364,0.946045,100,17,1,Text,Left,147697
3553.84,3307.88,3372.34,3085.17,3529.88,3784.24,3581.2,3067.64,-0.356689,0.736572,-0.515869,-0.88501,2.04468,0.976562,100,18,1,Text,Left,148844
3524.69,3465.24,3452.72,3718.97,3494.2,3527.46,3428.85,3376.81,-0.355957,0.736328,-0.515381,-0.976562,2.01416,0.915527,100,19,1,Text,Left,174175
3583.16,3564.75,3522.9,4136.77,3530.5,3541.59,3536.14,3506.09,-0.356689,0.736816,-0.514893,-0.946045,2.04468,0.946045,100,20,1,Text,Left,197749
3598.72,3582.72,3541.77,3767.88,3569.22,3597.56,3556.97,3584.06,-0.357178,0.736084,-0.512939,-0.976562,1.92261,0.915527,100,21,1,Text,Left,198965
3612.13,3592.82,3551.07,3565.37,3580.66,3620,3564.92,3611.51,-0.35791,0.734131,-0.514404,-0.946045,1.77002,0.915527,100,22,1,Text,Left,200126
3618.21,3594.88,3557.95,3568.68,3585.31,3628.22,3571.72,3618.66,-0.359375,0.735596,-0.513916,-0.946045,1.80054,0.823975,100,23,1,Text,Left,201549
3620.89,3594.97,3561.71,3574.94,3587.63,3631.62,3574.13,3618.93,-0.362549,0.735596,-0.518555,-0.88501,1.86157,0.823975,100,24,1,Text,Left,202606
3620.89,3593.53,3564.48,3578.16,3589.42,3631.18,3575.74,3619.55,-0.365234,0.734619,-0.516357,-0.946045,1.92261,0.915527,100,25,1,Text,Left,203858
3620.8,3592.91,3566.36,3579.59,3592.28,3630.28,3576.91,3618.48,-0.362061,0.733154,-0.519043,-0.88501,1.98364,0.946045,100,26,1,Text,Left,205223
3620.63,3592.19,3568.14,3579.41,3594.52,3630.46,3578.43,3617.67,-0.363281,0.732178,-0.519043,-0.88501,1.95312,0.946045,100,27,1,Text,Left,206410
3621.07,3591.93,3571.27,3580.93,3596.49,3631.8,3580.66,3618.03,-0.364014,0.730225,-0.517334,-0.976562,2.04468,0.946045,100,28,1,Text,Left,208224
3620.8,3591.03,3573.95,3581.73,3599.26,3632.87,3582.72,3619.19,-0.363525,0.72876,-0.515625,-0.915527,2.04468,0.915527,100,29,1,Text,Left,208880
3621.79,3591.93,3575.74,3582,3601.58,3635.02,3585.31,3620.36,-0.365234,0.730713,-0.51709,-0.915527,2.01416,0.946045,100,30,1,Text,Left,210201
3623.67,3593.27,3578.51,3583.43,3604.08,3637.34,3587.63,3621.43,-0.363525,0.729736,-0.515869,-0.915527,1.92261,1.0376,100,31,1,Text,Left,211444
3625.18,3594.34,3581.02,3585.85,3606.14,3639.85,3589.15,3622.59,-0.363525,0.731934,-0.514893,-0.946045,1.83105,0.976562,100,32,1,Text,Left,212677
3626.62,3595.14,3583.34,3587.72,3607.48,3642.35,3591.57,3624.83,-0.362305,0.731689,-0.517822,-1.00708,1.83105,0.854492,100,33,1,Text,Left,264041
3627.6,3595.95,3585.58,3588.89,3609.54,3643.78,3593.36,3625.72,-0.364014,0.731201,-0.515381,-1.0376,1.92261,0.946045,100,34,1,Text,Left,264420
3628.76,3597.92,3588.17,3590.49,3611.33,3646.11,3595.86,3627.15,-0.363281,0.730469,-0.517578,-1.09863,1.92261,0.976562,100,35,1,Text,Left,269035
3630.01,3599.44,3590.14,3592.73,3612.85,3648.34,3598.18,3628.58,-0.361328,0.734131,-0.515625,-0.976562,1.95312,0.88501,100,36,1,Text,Left,269494
3630.91,3600.69,3592.28,3594.7,3614.55,3650.13,3599.97,3629.57,-0.360596,0.73584,-0.514893,-1.00708,2.10571,0.946045,100,37,1,Text,Left,269965
3632.16,3602.12,3594.7,3596.13,3616.87,3651.74,3601.13,3630.82,-0.360107,0.734863,-0.514648,-0.976562,2.10571,1.06812,100,38,1,Text,Left,271394
3633.32,3603.73,3596.66,3598.18,3617.76,3652.1,3602.74,3631.62,-0.356934,0.738525,-0.512939,-0.976562,2.0752,0.976562,100,39,1,Text,Left,271769
3634.39,3604.71,3598.09,3599.53,3619.11,3653.62,3605.07,3631.98,-0.356445,0.737793,-0.513672,-0.976562,2.10571,1.00708,100,40,1,Text,Left,272100
3634.93,3605.6,3599.79,3601.13,3620.45,3654.69,3605.96,3633.05,-0.355957,0.736572,-0.510498,-0.976562,2.04468,0.915527,100,41,1,Text,Left,273853
3636,3607.3,3600.96,3603.19,3622.15,3655.76,3607.48,3634.3,-0.355957,0.736572,-0.512451,-0.946045,1.98364,1.0376,100,42,1,Text,Left,274232
3637.79,3608.2,3603.37,3604.71,3623.49,3656.92,3609.27,3635.56,-0.355225,0.736572,-0.513428,-0.946045,1.89209,0.976562,100,43,1,Text,Left,274555
3638.15,3609.45,3604.89,3606.23,3624.56,3657.01,3610.08,3635.65,-0.35376,0.737061,-0.514404,-1.0376,1.95312,1.00708,100,44,1,Text,Left,276333
3638.95,3610.61,3605.96,3607.39,3625.18,3657.82,3611.06,3636.54,-0.355957,0.736816,-0.514648,-1.00708,1.95312,1.00708,100,45,1,Text,Left,276712
3640.03,3612.31,3607.04,3608.47,3626.44,3658.44,3611.95,3636.99,-0.355713,0.73999,-0.513428,-1.09863,1.98364,1.06812,100,46,1,Text,Left,277108
3640.92,3613.03,3608.56,3609.81,3627.06,3659.07,3613.74,3637.7,-0.357178,0.739502,-0.514648,-1.0376,1.89209,1.06812,100,47,1,Text,Left,277555
3642.17,3613.83,3609.18,3610.7,3627.96,3660.32,3614.19,3638.95,-0.35791,0.740967,-0.515381,-1.00708,1.83105,1.00708,100,48,1,Text,Left,278006
3642.8,3614.55,3609.9,3611.95,3628.4,3660.23,3614.55,3639.85,-0.356445,0.737793,-0.516113,-1.0376,1.89209,1.00708,100,49,1,Text,Left,278910
3643.33,3615.26,3611.42,3613.11,3629.3,3660.23,3615.53,3640.56,-0.356934,0.738037,-0.514404,-1.06812,2.04468,0.946045,100,50,1,Text,Left,304134
3643.87,3615.98,3612.4,3613.92,3629.74,3660.59,3616.15,3641.37,-0.355957,0.738281,-0.512207,-0.946045,2.10571,0.915527,100,51,1,Text,Left,329083
3644.94,3616.78,3612.85,3615.17,3630.64,3661.04,3617.32,3641.73,-0.355957,0.736816,-0.513184,-0.88501,1.98364,1.00708,100,52,1,Text,Left,353974
3645.48,3617.59,3613.83,3615.89,3631.53,3661.57,3618.48,3642.08,-0.357666,0.734619,-0.515137,-0.915527,1.95312,0.946045,100,53,1,Text,Left,379025
3646.11,3618.48,3614.99,3616.6,3631.8,3662.29,3618.75,3642.8,-0.359131,0.734131,-0.510498,-1.00708,1.86157,0.976562,100,54,1,Text,Left,381616
3646.46,3618.84,3615.53,3617.41,3632.34,3662.74,3619.46,3643.25,-0.361572,0.733887,-0.513672,-1.0376,1.89209,0.976562,100,55,1,Text,Left,383158
3646.91,3619.64,3616.33,3618.48,3633.14,3662.47,3619.91,3643.69,-0.361572,0.731934,-0.515381,-0.976562,1.89209,0.976562,100,56,1,Text,Left,386708
3647.72,3620.45,3616.78,3619.28,3633.86,3663.09,3620.18,3643.96,-0.361084,0.733643,-0.513916,-0.946045,1.83105,1.0376,100,57,1,Text,Left,387622
3647.72,3620.63,3617.5,3619.91,3634.66,3663.81,3621.61,3644.32,-0.362305,0.734863,-0.514404,-0.946045,1.92261,0.915527,100,58,1,Text,Left,387992
3648.07,3621.34,3617.94,3619.82,3634.93,3663.63,3622.06,3644.77,-0.363525,0.73291,-0.516113,-0.915527,1.92261,0.946045,100,59,1,Text,Left,388672
2403.26,2376.62,2373.93,2375.81,2390.12,2418.1,2377.15,2400.04,-0.364502,0.731689,-0.517822,-0.88501,2.01416,1.06812,100,60,1,Text,Left,389063
-2584.93,-2612.92,-2613.9,-2611.76,-2599.33,-2571.7,-2610.86,-2588.33,-0.364502,0.731689,-0.517822,-0.88501,2.01416,0.946045,100,61,1,Text,Left,389429
-3834.31,-3862.02,-3862.47,-3860.24,-3848.79,-3821.17,-3859.7,-3836.99,-0.364746,0.731445,-0.517334,-0.915527,2.01416,0.915527,100,62,1,Text,Left,390093
-3834.49,-3861.76,-3861.85,-3859.79,-3848.26,-3820.54,-3859.34,-3837.08,-0.362305,0.731934,-0.516113,-0.915527,2.01416,1.09863,100,63,1,Text,Left,390449
-3834.13,-3861.22,-3861.85,-3859.16,-3848.17,-3820.18,-3859.16,-3837.08,-0.362549,0.730469,-0.517334,-1.0376,1.92261,0.976562,100,64,1,Text,Left,390811
-3833.5,-3860.86,-3861.85,-3859.34,-3847.81,-3820.09,-3858.72,-3836.81,-0.362305,0.730225,-0.515137,-1.00708,2.04468,1.06812,100,65,1,Text,Left,391377
-3833.23,-3860.59,-3861.22,-3858.36,-3847.27,-3819.73,-3857.91,-3836.27,-0.362061,0.731201,-0.515869,-1.00708,1.98364,1.0376,100,66,1,Text,Left,391728
-3832.79,-3860.5,-3860.15,-3858,-3847.09,-3819.82,-3857.64,-3835.83,-0.361328,0.732666,-0.517334,-1.06812,1.95312,1.12915,100,67,1,Text,Left,392094
-3832.07,-3859.7,-3859.61,-3857.82,-3846.82,-3819.65,-3857.29,-3835.38,-0.359375,0.733154,-0.519531,-1.06812,1.92261,0.946045,100,68,1,Text,Left,392686
-3831.63,-3859.52,-3859.34,-3857.37,-3846.47,-3819.38,-3857.2,-3835.47,-0.359863,0.736084,-0.517822,-1.12915,1.98364,0.976562,100,69,1,Text,Left,393050
-3831.72,-3859.43,-3859.16,-3857.2,-3846.02,-3819.38,-3856.3,-3835.29,-0.360107,0.733887,-0.516113,-1.0376,1.92261,0.946045,100,70,1,Text,Left,393939
-3831.8,-3859.43,-3858.98,-3857.02,-3845.84,-3819.29,-3855.5,-3834.4,-0.360107,0.736328,-0.51709,-1.0376,2.01416,1.00708,100,71,1,Text,Left,395332
-3831.18,-3858.81,-3858.27,-3856.3,-3845.75,-3818.75,-3855.77,-3834.4,-0.35791,0.736816,-0.513916,-1.09863,1.89209,1.06812,100,72,1,Text,Left,396417
-3831.54,-3858.98,-3858.09,-3855.85,-3845.39,-3818.48,-3856.03,-3834.49,-0.35791,0.737793,-0.513672,-1.00708,1.95312,1.00708,100,73,1,Text,Left,397772
-3831.63,-3858.09,-3857.37,-3855.85,-3844.77,-3818.93,-3855.41,-3834.22,-0.355957,0.737305,-0.511963,-0.976562,2.10571,1.0376,100,74,1,Text,Left,400053
-3831,-3857.73,-3857.11,-3855.32,-3844.5,-3818.66,-3854.96,-3833.68,-0.356201,0.736328,-0.514648,-0.88501,2.0752,1.12915,100,75,1,Text,Left,400419
-3830.73,-3857.82,-3856.93,-3855.05,-3844.68,-3818.48,-3854.87,-3833.68,-0.352295,0.737793,-0.513428,-0.946045,2.0752,1.00708,100,76,1,Text,Left,403913
-3830.28,-3857.55,-3856.66,-3854.96,-3844.23,-3818.21,-3854.78,-3833.95,-0.355225,0.738281,-0.51416,-0.976562,2.04468,1.09863,100,77,1,Text,Left,404283
-3829.75,-3857.11,-3856.39,-3854.33,-3844.05,-3818.04,-3854.42,-3833.06,-0.354492,0.738037,-0.514893,-1.0376,1.92261,1.0376,100,78,1,Text,Left,404610
-3829.66,-3856.66,-3856.3,-3853.98,-3843.87,-3817.5,-3853.71,-3832.79,-0.355713,0.737305,-0.512451,-1.09863,1.86157,0.946045,100,79,1,Text,Left,405209
-3829.66,-3856.48,-3856.03,-3853.62,-3843.43,-3817.41,-3853.8,-3832.61,-0.354736,0.738281,-0.513184,-1.09863,1.86157,0.976562,100,80,1,Text,Left,406410
-3829.39,-3856.84,-3855.5,-3853.8,-3843.25,-3817.68,-3853.8,-3832.34,-0.355713,0.739746,-0.514648,-1.06812,1.92261,0.976562,100,81,1,Text,Left,434133
-3829.12,-3856.39,-3855.5,-3853.8,-3843.43,-3817.86,-3853.62,-3832.52,-0.356201,0.739502,-0.512939,-0.946045,1.89209,1.06812,100,82,1,Text,Left,459284
-3828.94,-3855.59,-3855.32,-3853.17,-3843.07,-3817.5,-3853.35,-3832.43,-0.357178,0.739502,-0.514893,-1.00708,1.92261,1.12915,100,83,1,Text,Left,484348
-3828.68,-3855.77,-3855.14,-3852.9,-3843.07,-3817.14,-3853.08,-3832.34,-0.356201,0.738281,-0.515869,-0.946045,1.98364,1.06812,100,84,1,Text,Left,509145
-3828.94,-3855.68,-3854.87,-3852.73,-3842.62,-3817.23,-3852.82,-3832.07,-0.358643,0.738525,-0.514648,-0.946045,2.0752,1.0376,100,85,1,Text,Left,532911
-3828.5,-3855.41,-3854.51,-3852.46,-3842,-3816.87,-3852.46,-3831.89,-0.357178,0.736084,-0.512207,-0.915527,1.98364,0.976562,100,86,1,Text,Left,536481
-3828.5,-3855.41,-3854.16,-3852.46,-3842.35,-3816.69,-3852.64,-3831.89,-0.358887,0.734863,-0.512207,-0.946045,1.95312,0.915527,100,87,1,Text,Left,537649
-3828.5,-3854.87,-3853.98,-3851.92,-3842.27,-3816.61,-3852.19,-3831.63,-0.359619,0.734131,-0.514893,-0.976562,1.83105,0.88501,100,88,1,Text,Left,539017
-3828.14,-3854.87,-3853.62,-3851.47,-3841.91,-3816.61,-3851.83,-3831.63,-0.361084,0.733154,-0.514404,-0.946045,1.89209,0.976562,100,89,1,Text,Left,563948
-3828.32,-3854.87,-3853.17,-3851.38,-3841.55,-3816.61,-3851.74,-3831.45,-0.362061,0.734863,-0.512939,-0.976562,1.89209,0.976562,100,90,1,Text,Left,587852
-3828.32,-3854.69,-3853.35,-3851.92,-3841.46,-3816.52,-3851.65,-3831.27,-0.362061,0.734619,-0.516113,-0.976562,1.89209,0.88501,100,91,1,Text,Left,595238
-3828.14,-3854.25,-3853.62,-3851.12,-3841.55,-3816.61,-3851.3,-3831.18,-0.363037,0.733887,-0.520264,-0.915527,1.89209,0.976562,100,92,1,Text,Left,595733
-3827.6,-3853.89,-3853.35,-3850.67,-3841.01,-3816.43,-3851.3,-3830.64,-0.362305,0.733398,-0.517822,-0.915527,1.98364,0.976562,100,93,1,Text,Left,596165
-3827.6,-3854.07,-3853.62,-3850.94,-3840.83,-3816.43,-3851.12,-3831.27,-0.36377,0.734131,-0.516602,-0.946045,1.98364,1.00708,100,94,1,Text,Left,596672
-3827.42,-3853.89,-3853.53,-3850.67,-3840.83,-3816.87,-3850.94,-3831.18,-0.364014,0.732178,-0.517578,-0.854492,2.04468,0.946045,100,95,1,Text,Left,597087
-3827.33,-3853.98,-3852.73,-3850.49,-3840.92,-3816.61,-3851.12,-3830.73,-0.36377,0.731689,-0.514648,-0.88501,2.0752,0.976562,100,96,1,Text,Left,597605
-3827.6,-3854.16,-3852.28,-3850.67,-3841.01,-3815.8,-3850.49,-3830.55,-0.362793,0.730957,-0.516846,-0.946045,2.04468,1.00708,100,97,1,Text,Left,597983
-3827.69,-3853.98,-3852.28,-3850.67,-3841.28,-3816.07,-3850.49,-3830.64,-0.362549,0.731201,-0.515869,-0.946045,2.01416,0.976562,100,98,1,Text,Left,598387
-3827.51,-3853.62,-3852.28,-3850.67,-3840.75,-3816.34,-3850.67,-3830.37,-0.359619,0.731689,-0.516357,-0.976562,2.04468,1.0376,100,99,1,Text,Left,598956
-3827.51,-3853.44,-3852.1,-3850.22,-3840.57,-3816.34,-3850.94,-3830.64,-0.359863,0.732666,-0.517578,-1.00708,2.0752,1.06812,100,100,1,Text,Left,655222
-3826.98,-3853.17,-3851.92,-3849.69,-3840.21,-3816.25,-3850.76,-3830.28,-0.361084,0.733154,-0.517334,-1.06812,1.95312,0.976562,100,101,1,Text,Left,655691
-3827.07,-3852.9,-3851.83,-3849.6,-3839.94,-3816.16,-3850.22,-3830.2,-0.359375,0.735596,-0.516846,-1.00708,1.95312,1.00708,100,102,1,Text,Left,656102
-3826.98,-3852.73,-3851.74,-3849.86,-3840.12,-3815.44,-3850.4,-3830.28,-0.359375,0.736084,-0.517822,-1.06812,1.92261,1.06812,100,103,1,Text,Left,656494
-3826.8,-3853.17,-3851.38,-3849.33,-3840.21,-3815.62,-3850.04,-3829.93,-0.36084,0.737305,-0.517822,-1.06812,1.95312,1.06812,100,104,1,Text,Left,656866
-3826.98,-3852.9,-3851.38,-3849.51,-3840.3,-3815.98,-3849.95,-3830.11,-0.358398,0.737305,-0.513672,-1.09863,2.04468,1.0376,100,105,1,Text,Left,657250
-3826.98,-3852.9,-3851.47,-3849.69,-3840.57,-3815.8,-3849.95,-3829.84,-0.35791,0.736816,-0.514893,-1.00708,2.04468,1.06812,100,106,1,Text,Left,657680
-3825.9,-3852.55,-3851.38,-3849.6,-3839.76,-3815.8,-3849.86,-3829.66,-0.357422,0.737061,-0.513184,-1.0376,2.04468,1.19019,100,107,1,Text,Left,658024
-3826.26,-3852.28,-3851.65,-3849.69,-3839.4,-3815.8,-3849.95,-3829.48,-0.355225,0.734863,-0.510254,-0.976562,2.01416,1.0376,100,108,1,Text,Left,658405
-3826.26,-3852.28,-3851.65,-3849.42,-3839.67,-3816.07,-3849.6,-3829.84,-0.35376,0.737305,-0.509033,-0.976562,1.98364,0.976562,100,109,1,Text,Left,658839
-3826.35,-3852.1,-3851.56,-3849.33,-3839.76,-3815.62,-3849.78,-3829.75,-0.355469,0.739014,-0.511963,-1.00708,1.95312,0.976562,100,110,1,Text,Left,659210
-3826.53,-3852.46,-3851.65,-3849.33,-3839.49,-3815.62,-3849.42,-3829.66,-0.356445,0.737305,-0.511719,-1.0376,1.92261,0.946045,100,111,1,Text,Left,659725
-3826.08,-3852.55,-3851.38,-3849.42,-3839.49,-3815.44,-3849.51,-3829.84,-0.355225,0.738281,-0.512207,-1.00708,1.83105,0.88501,100,112,1,Text,Left,660129
-3826.08,-3852.01,-3850.94,-3849.15,-3839.58,-3815.53,-3849.78,-3829.39,-0.355713,0.737793,-0.513672,-1.00708,1.86157,0.854492,100,113,1,Text,Left,660508
-3826.26,-3852.1,-3851.12,-3849.15,-3839.4,-3815,-3849.51,-3828.94,-0.358154,0.73999,-0.513672,-1.00708,1.83105,0.915527,100,114,1,Text,Left,660880
-3826.17,-3852.28,-3851.3,-3849.06,-3839.49,-3815.26,-3849.33,-3829.03,-0.358398,0.739502,-0.516846,-1.0376,1.89209,0.946045,100,115,1,Text,Left,661379
-3825.9,-3851.83,-3851.03,-3848.7,-3839.23,-3815.62,-3849.06,-3829.12,-0.359131,0.739502,-0.513672,-0.976562,1.98364,0.88501,100,116,1,Text,Left,661765
-3825.55,-3851.38,-3850.94,-3848.88,-3839.49,-3815.53,-3848.88,-3829.21,-0.359131,0.739746,-0.515137,-0.915527,1.95312,0.88501,100,117,1,Text,Left,662098
-3825.55,-3851.65,-3851.12,-3848.7,-3839.31,-3815.53,-3849.15,-3829.48,-0.359863,0.737549,-0.516846,-0.946045,1.98364,0.915527,100,118,1,Text,Left,662518
-3825.55,-3851.74,-3850.85,-3848.43,-3839.05,-3815.09,-3849.24,-3829.39,-0.358643,0.73584,-0.514893,-0.915527,2.04468,0.946045,100,119,1,Text,Left,662888
-3826.26,-3852.1,-3850.94,-3848.43,-3839.14,-3815.09,-3849.42,-3829.48,-0.359619,0.733643,-0.510742,-0.915527,1.95312,0.88501,100,120,1,Text,Left,663441
-3826.08,-3851.92,-3850.76,-3848.61,-3839.31,-3815.09,-3849.15,-3829.3,-0.359863,0.733398,-0.512939,-0.946045,1.83105,0.762939,100,121,1,Text,Left,664063
-3826.26,-3851.56,-3850.94,-3848.26,-3839.05,-3815.17,-3848.7,-3829.21,-0.359619,0.73291,-0.514893,-0.976562,1.89209,0.854492,100,122,1,Text,Left,664751
-3826.17,-3851.56,-3850.4,-3848.17,-3838.96,-3815.09,-3848.79,-3829.39,-0.362549,0.735107,-0.516357,-0.946045,1.92261,0.946045,100,123,1,Text,Left,665236
-2580.2,-2606.03,-2605.32,-2603.44,-2593.07,-2569.11,-2603.44,-2583.86,-0.362549,0.734375,-0.516113,-1.00708,1.95312,0.976562,100,124,1,Text,Left,665722
2409.34,2385.02,2383.32,2385.2,2397.72,2422.57,2385.91,2406.03,-0.363037,0.736328,-0.518555,-1.00708,1.98364,0.915527,100,125,1,Text,Left,666143
3658.62,3634.75,3632.87,3634.93,3647.18,3672.3,3635.47,3655.58,-0.36377,0.735107,-0.517578,-1.0376,1.98364,1.00708,100,126,1,Text,Left,666539
3659.07,3634.93,3633.14,3635.29,3647.18,3672.03,3635.65,3655.94,-0.362549,0.734131,-0.518066,-1.09863,2.0752,1.06812,100,127,1,Text,Left,667640
3658.89,3634.48,3632.7,3634.93,3647.18,3671.68,3635.38,3655.31,-0.362549,0.731934,-0.516357,-1.00708,2.04468,0.976562,100,128,1,Text,Left,722694
3658.71,3634.3,3632.78,3635.02,3647.18,3671.77,3634.75,3655.23,-0.361572,0.729492,-0.518799,-0.946045,2.0752,0.915527,100,129,1,Text,Left,723154
3658.71,3634.3,3632.7,3635.11,3647.27,3672.3,3635.2,3655.49,-0.361328,0.730957,-0.517822,-1.00708,2.04468,0.823975,100,130,1,Text,Left,723907
3659.07,3634.57,3632.43,3635.56,3647.63,3672.21,3635.82,3655.49,-0.361084,0.731445,-0.51709,-1.0376,1.95312,0.976562,100,131,1,Text,Left,725378
3659.25,3634.93,3632.7,3635.2,3647.72,3671.86,3635.73,3655.85,-0.359131,0.730957,-0.517578,-1.00708,1.98364,1.0376,100,132,1,Text,Left,726461
3659.16,3635.11,3632.96,3634.93,3647.63,3672.3,3635.65,3655.76,-0.358887,0.732178,-0.514648,-1.06812,2.01416,1.06812,100,133,1,Text,Left,727800
3658.8,3634.84,3633.14,3634.75,3647.63,3672.03,3635.82,3655.67,-0.359131,0.733398,-0.515381,-1.09863,1.98364,1.00708,100,134,1,Text,Left,728921
3658.53,3634.66,3632.96,3635.11,3647.89,3671.77,3636,3655.85,-0.357422,0.73584,-0.517822,-1.00708,1.92261,0.976562,100,135,1,Text,Left,730331
3658.53,3634.57,3632.78,3635.29,3647.8,3672.21,3636,3656.03,-0.358398,0.736572,-0.51709,-1.0376,1.98364,1.00708,100,136,1,Text,Left,731445
3658.98,3634.66,3632.61,3635.2,3647.27,3672.3,3636.09,3655.94,-0.359375,0.737305,-0.516846,-1.09863,2.01416,1.00708,100,137,1,Text,Left,732761
3658.89,3634.66,3632.87,3635.38,3647.18,3672.48,3636.09,3655.76,-0.35791,0.737305,-0.519287,-1.0376,1.92261,1.00708,100,138,1,Text,Left,787705
3658.98,3634.57,3633.41,3635.29,3647.63,3672.3,3635.73,3656.12,-0.357666,0.737305,-0.51416,-1.0376,1.92261,0.946045,100,139,1,Text,Left,788331
3659.34,3634.84,3633.14,3635.56,3648.16,3672.57,3635.82,3656.03,-0.358154,0.737061,-0.513428,-1.0376,1.98364,0.976562,100,140,1,Text,Left,788662
3659.16,3635.11,3632.96,3635.56,3648.07,3672.66,3636.09,3656.03,-0.355225,0.736572,-0.515869,-1.0376,2.01416,0.946045,100,141,1,Text,Left,789119
3659.16,3634.75,3632.96,3635.38,3647.54,3672.21,3635.91,3655.94,-0.355713,0.736816,-0.510986,-1.06812,2.04468,0.946045,100,142,1,Text,Left,789551
3658.98,3634.66,3632.96,3635.47,3647.45,3671.68,3635.56,3656.12,-0.355713,0.737793,-0.513184,-1.09863,2.01416,1.00708,100,143,1,Text,Left,789965
3659.07,3634.93,3633.14,3635.56,3647.27,3672.03,3635.91,3655.76,-0.356934,0.738281,-0.510986,-1.06812,1.89209,0.915527,100,144,1,Text,Left,790367
3659.25,3635.29,3633.41,3635.65,3647.63,3672.39,3636.09,3656.03,-0.358154,0.737305,-0.513184,-1.0376,1.86157,0.976562,100,145,1,Text,Left,790727
3658.89,3635.2,3633.41,3636,3647.72,3672.21,3636.45,3656.03,-0.359863,0.73999,-0.513428,-0.946045,1.92261,1.00708,100,146,1,Text,Left,791123
3658.62,3635.11,3633.14,3636,3647.45,3672.39,3636,3655.85,-0.357422,0.740723,-0.515625,-1.00708,1.86157,0.976562,100,147,1,Text,Left,791530
3658.8,3634.75,3633.41,3635.91,3647.72,3672.3,3636,3656.03,-0.358398,0.739502,-0.515381,-1.0376,2.01416,0.946045,100,148,1,Text,Left,795397
3658.89,3634.93,3633.41,3635.82,3647.8,3672.21,3635.82,3656.21,-0.357422,0.740234,-0.513428,-0.915527,1.95312,1.0376,100,149,1,Text,Left,795881
3658.89,3634.93,3633.68,3635.82,3647.98,3672.12,3635.82,3656.12,-0.358154,0.738525,-0.510498,-0.88501,2.01416,0.946045,100,150,1,Text,Left,796493
3659.52,3634.93,3633.32,3635.65,3647.89,3672.48,3636,3656.12,-0.35791,0.735352,-0.514648,-0.823975,1.98364,0.915527,100,151,1,Text,Left,796881
3659.43,3634.66,3632.96,3635.65,3647.72,3672.48,3636.27,3655.85,-0.35791,0.734863,-0.513428,-0.915527,2.04468,0.915527,100,152,1,Text,Left,797277
