EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,Display,Direction,Timestamp
3659.96,3636,3634.48,3636.45,3648.97,3672.93,3636.99,3656.83,0.0603027,0.981201,-0.157471,-1.0376,2.34985,1.00708,66.6667,3347,1,None,None,13978641
3660.32,3636,3634.66,3636.72,3648.97,3672.75,3637.34,3657.19,0.0617676,0.978271,-0.15918,-1.0376,2.34985,1.09863,66.6667,3348,1,None,None,13978796
3660.14,3636.18,3634.66,3636.63,3648.88,3673.11,3637.17,3657.28,0.064209,0.977295,-0.160156,-1.06812,2.28882,1.2207,66.6667,3349,1,None,None,13978955
3659.79,3636.27,3634.66,3637.08,3648.79,3673.2,3636.9,3657.01,0.0644531,0.976807,-0.160889,-0.976562,2.2583,1.09863,66.6667,3350,1,None,None,13979104
3659.96,3636.09,3634.48,3637.17,3648.79,3673.2,3637.34,3657.01,0.0644531,0.977295,-0.157471,-0.976562,2.41089,1.09863,66.6667,3351,1,None,None,13979349
3659.79,3636.27,3634.3,3637.17,3649.06,3673.11,3637.17,3657.1,0.0634766,0.97583,-0.156738,-0.915527,2.41089,1.09863,66.6667,3352,1,None,None,13979500
3659.87,3636.36,3634.66,3637.08,3648.61,3673.2,3637.17,3657.01,0.0612793,0.97583,-0.1604,-0.946045,2.41089,1.15967,66.6667,3353,1,None,None,13979653
3659.96,3636,3634.75,3637.17,3648.7,3673.2,3636.99,3657.1,0.0598145,0.975342,-0.161621,-0.946045,2.41089,1.15967,66.6667,3354,1,None,None,13980703
3659.96,3636,3634.75,3637.17,3648.7,3673.2,3636.99,3657.1,0.0598145,0.975342,-0.161621,-0.946045,2.41089,1.15967,66.6667,3355,0,None,None,13983213
3659.96,3636,3634.75,3637.17,3648.7,3673.2,3636.99,3657.1,0.0598145,0.975342,-0.161621,-0.946045,2.41089,1.15967,66.6667,3356,0,None,None,13983366
3659.96,3636,3634.75,3637.17,3648.7,3673.2,3636.99,3657.1,0.0598145,0.975342,-0.161621,-0.946045,2.41089,1.15967,66.6667,3357,0,None,None,13983513
3659.96,3636,3634.75,3637.17,3648.7,3673.2,3636.99,3657.1,0.0598145,0.975342,-0.161621,-0.946045,2.41089,1.15967,66.6667,3358,0,None,None,13983658
3659.96,3636,3634.75,3637.17,3648.7,3673.2,3636.99,3657.1,0.0598145,0.975342,-0.161621,-0.946045,2.41089,1.15967,66.6667,3359,0,None,None,13983802
3659.96,3636,3634.75,3637.17,3648.7,3673.2,3636.99,3657.1,0.0598145,0.975342,-0.161621,-0.946045,2.41089,1.15967,66.6667,3360,0,None,None,13983948
3659.96,3636,3634.75,3637.17,3648.7,3673.2,3636.99,3657.1,0.0598145,0.975342,-0.161621,-0.946045,2.41089,1.15967,66.6667,3361,0,None,None,13984092
3659.96,3636,3634.75,3637.17,3648.7,3673.2,3636.99,3657.1,0.0598145,0.975342,-0.161621,-0.946045,2.41089,1.15967,66.6667,3362,0,None,None,13984243
3659.96,3636,3634.75,3637.17,3648.7,3673.2,3636.99,3657.1,0.0598145,0.975342,-0.161621,-0.946045,2.41089,1.15967,66.6667,3363,0,None,None,13984387
3659.96,3636,3634.75,3637.17,3648.7,3673.2,3636.99,3657.1,0.0598145,0.975342,-0.161621,-0.946045,2.41089,1.15967,66.6667,3364,0,None,None,13984533
3659.96,3636,3634.75,3637.17,3648.7,3673.2,3636.99,3657.1,0.0598145,0.975342,-0.161621,-0.946045,2.41089,1.15967,66.6667,3365,0,None,None,13984676
3659.43,3636.27,3634.66,3637.52,3648.79,3672.75,3637.88,3657.1,0.0625,0.979492,-0.164551,-1.06812,2.38037,1.43433,66.6667,3366,1,None,None,13984824
3660.05,3636,3634.84,3636.81,3648.79,3672.75,3637.52,3656.83,0.0629883,0.982666,-0.16333,-1.0376,2.44141,1.49536,66.6667,3367,1,None,None,13987289
3660.14,3636.45,3634.39,3636.81,3648.97,3672.75,3637.08,3656.66,0.0639648,0.980713,-0.164795,-1.06812,2.53296,1.61743,66.6667,3368,1,None,None,13989500
3659.96,3636.36,3634.22,3636.9,3648.97,3672.93,3637.08,3656.66,0.0646973,0.980713,-0.166016,-1.06812,2.65503,1.64795,66.6667,3369,1,None,None,13991990
3659.7,3636.54,3634.39,3636.72,3649.06,3673.2,3637.25,3656.66,0.0632324,0.981689,-0.163574,-1.15967,2.71606,1.77002,66.6667,3370,1,None,None,13992153
3659.96,3636.54,3634.84,3636.9,3648.97,3672.84,3637.34,3657.28,0.0615234,0.984863,-0.163086,-1.19019,2.80762,1.83105,66.6667,3371,1,None,None,14053486
3659.96,3636.27,3634.3,3637.17,3648.7,3672.93,3636.99,3657.1,0.0571289,0.987793,-0.164062,-1.31226,2.65503,1.92261,66.6667,3372,1,None,None,14053695
3660.14,3636.27,3634.66,3636.9,3649.15,3673.2,3637.34,3657.01,0.0527344,0.987305,-0.160645,-1.49536,2.53296,1.86157,66.6667,3373,1,None,None,14053849
3659.96,3635.82,3634.75,3637.08,3648.79,3673.02,3637.17,3656.92,0.0532227,0.986816,-0.160889,-1.52588,2.44141,1.86157,66.6667,3374,1,None,None,14054001
3660.05,3635.82,3634.48,3636.99,3648.79,3672.66,3637.17,3656.83,0.0527344,0.985107,-0.162354,-1.61743,2.31934,1.89209,66.6667,3375,1,None,None,14054156
3660.05,3636.18,3634.75,3636.9,3648.52,3672.75,3637.17,3657.01,0.0510254,0.984131,-0.161133,-1.67847,2.13623,1.83105,66.6667,3376,1,None,None,14054306
3659.96,3636.09,3634.39,3636.9,3648.34,3673.11,3637.17,3656.92,0.0529785,0.983643,-0.158936,-1.80054,1.98364,1.7395,66.6667,3377,1,None,None,14054455
3659.61,3636.09,3634.39,3636.9,3648.16,3672.93,3637.17,3656.83,0.0539551,0.983398,-0.157959,-1.86157,1.83105,1.64795,66.6667,3378,1,None,None,14054608
3660.14,3636.36,3634.3,3636.72,3648.97,3672.66,3637.17,3657.01,0.0559082,0.982666,-0.158203,-1.95312,1.7395,1.58691,66.6667,3379,1,None,None,14058333
3660.14,3636.36,3634.3,3636.72,3648.97,3672.66,3637.17,3657.01,0.0559082,0.982666,-0.158203,-1.95312,1.7395,1.58691,66.6667,3380,0,None,None,14110960
3660.14,3636.36,3634.3,3636.72,3648.97,3672.66,3637.17,3657.01,0.0559082,0.982666,-0.158203,-1.95312,1.7395,1.58691,66.6667,3381,0,None,None,14111116
3660.14,3636.36,3634.3,3636.72,3648.97,3672.66,3637.17,3657.01,0.0559082,0.982666,-0.158203,-1.95312,1.7395,1.58691,66.6667,3382,0,None,None,14111265
3660.14,3636.36,3634.3,3636.72,3648.97,3672.66,3637.17,3657.01,0.0559082,0.982666,-0.158203,-1.95312,1.7395,1.58691,66.6667,3383,0,None,None,14111409
3660.14,3636.36,3634.3,3636.72,3648.97,3672.66,3637.17,3657.01,0.0559082,0.982666,-0.158203,-1.95312,1.7395,1.58691,66.6667,3384,0,None,None,14111553
3660.14,3636.36,3634.3,3636.72,3648.97,3672.66,3637.17,3657.01,0.0559082,0.982666,-0.158203,-1.95312,1.7395,1.58691,66.6667,3385,0,None,None,14111697
3660.14,3636.36,3634.3,3636.72,3648.97,3672.66,3637.17,3657.01,0.0559082,0.982666,-0.158203,-1.95312,1.7395,1.58691,66.6667,3386,0,None,None,14111843
3660.14,3636.36,3634.3,3636.72,3648.97,3672.66,3637.17,3657.01,0.0559082,0.982666,-0.158203,-1.95312,1.7395,1.58691,66.6667,3387,0,None,None,14111987
3660.14,3636.36,3634.3,3636.72,3648.97,3672.66,3637.17,3657.01,0.0559082,0.982666,-0.158203,-1.95312,1.7395,1.58691,66.6667,3388,0,None,None,14112130
3660.14,3636.36,3634.3,3636.72,3648.97,3672.66,3637.17,3657.01,0.0559082,0.982666,-0.158203,-1.95312,1.7395,1.58691,66.6667,3389,0,None,None,14112275
3660.14,3636.36,3634.3,3636.72,3648.97,3672.66,3637.17,3657.01,0.0559082,0.982666,-0.158203,-1.95312,1.7395,1.58691,66.6667,3390,0,None,None,14112421
3660.14,3636.36,3634.3,3636.72,3648.97,3672.66,3637.17,3657.01,0.0559082,0.982666,-0.158203,-1.95312,1.7395,1.58691,66.6667,3391,0,None,None,14112564
3660.14,3636.36,3634.3,3636.72,3648.97,3672.66,3637.17,3657.01,0.0559082,0.982666,-0.158203,-1.95312,1.7395,1.58691,66.6667,3392,0,None,None,14112708
3660.14,3636.36,3634.3,3636.72,3648.97,3672.66,3637.17,3657.01,0.0559082,0.982666,-0.158203,-1.95312,1.7395,1.58691,66.6667,3393,0,None,None,14112853
3660.14,3636.36,3634.3,3636.72,3648.97,3672.66,3637.17,3657.01,0.0559082,0.982666,-0.158203,-1.95312,1.7395,1.58691,66.6667,3394,0,None,None,14112999
3660.14,3636.36,3634.3,3636.72,3648.97,3672.66,3637.17,3657.01,0.0559082,0.982666,-0.158203,-1.95312,1.7395,1.58691,66.6667,3395,0,None,None,14113143
3660.14,3636.36,3634.3,3636.72,3648.97,3672.66,3637.17,3657.01,0.0559082,0.982666,-0.158203,-1.95312,1.7395,1.58691,66.6667,3396,0,None,None,14113286
3660.14,3636.36,3634.3,3636.72,3648.97,3672.66,3637.17,3657.01,0.0559082,0.982666,-0.158203,-1.95312,1.7395,1.58691,66.6667,3397,0,None,None,14113432
3660.14,3636.36,3634.3,3636.72,3648.97,3672.66,3637.17,3657.01,0.0559082,0.982666,-0.158203,-1.95312,1.7395,1.58691,66.6667,3398,0,None,None,14113576
3660.14,3636.36,3634.3,3636.72,3648.97,3672.66,3637.17,3657.01,0.0559082,0.982666,-0.158203,-1.95312,1.7395,1.58691,66.6667,3399,0,None,None,14113721
3660.14,3636.36,3634.3,3636.72,3648.97,3672.66,3637.17,3657.01,0.0559082,0.982666,-0.158203,-1.95312,1.7395,1.58691,66.6667,3400,0,None,None,14113871
-3824.29,-3849.6,-3848.52,-3846.02,-3837.08,-3814.28,-3846.65,-3827.42,0.064209,0.975586,-0.155518,-1.52588,1.80054,1.19019,66.6667,3401,1,None,None,14114021
-3824.38,-3849.78,-3848.7,-3846.47,-3837.17,-3814.28,-3847.09,-3827.33,0.064209,0.976074,-0.155762,-1.46484,1.7395,1.12915,66.6667,3402,1,None,None,14114231
-3824.92,-3849.95,-3848.88,-3846.47,-3837.53,-3814.46,-3847,-3827.6,0.064209,0.97583,-0.154297,-1.37329,1.89209,1.25122,66.6667,3403,1,None,None,14119753
-3824.74,-3850.22,-3848.7,-3846.38,-3837.26,-3814.28,-3846.65,-3827.51,0.0656738,0.978516,-0.156006,-1.2207,1.92261,1.12915,66.6667,3404,1,None,None,14119968
-3824.29,-3849.86,-3848.43,-3846.56,-3837.26,-3813.83,-3846.65,-3827.42,0.0654297,0.979492,-0.155518,-1.25122,1.86157,1.15967,66.6667,3405,1,None,None,14120121
-3824.56,-3849.86,-3848.43,-3846.47,-3837.08,-3814.1,-3846.2,-3827.42,0.0649414,0.980713,-0.155029,-1.28174,1.89209,1.0376,66.6667,3406,1,None,None,14182665
-3824.56,-3849.51,-3848.61,-3846.02,-3837.26,-3814.19,-3846.38,-3827.24,0.0627441,0.982178,-0.154785,-1.25122,1.95312,1.12915,66.6667,3407,1,None,None,14182825
-3824.47,-3849.86,-3848.79,-3846.29,-3837.53,-3813.83,-3846.74,-3827.16,0.0646973,0.984375,-0.156982,-1.2207,1.95312,1.15967,66.6667,3408,1,None,None,14182950
-3824.65,-3850.04,-3848.43,-3846.38,-3837.35,-3814.19,-3846.65,-3827.6,0.0649414,0.983154,-0.156738,-1.19019,2.10571,1.15967,66.6667,3409,1,None,None,14183075
-3824.83,-3850.22,-3848.88,-3846.47,-3837.08,-3814.28,-3846.47,-3827.69,0.0654297,0.983154,-0.157715,-1.19019,2.13623,1.2207,66.6667,3410,1,None,None,14183197
-3824.92,-3850.22,-3848.88,-3846.47,-3836.99,-3814.28,-3846.82,-3827.51,0.0668945,0.983643,-0.159424,-1.25122,2.0752,1.28174,66.6667,3411,1,None,None,14183317
-3824.74,-3849.78,-3848.7,-3846.56,-3837.44,-3814.28,-3847.09,-3827.69,0.0639648,0.984375,-0.162109,-1.19019,2.16675,1.34277,66.6667,3412,1,None,None,14183439
-3824.65,-3849.69,-3848.61,-3846.47,-3837.17,-3814.37,-3846.82,-3827.87,0.0632324,0.985107,-0.158447,-1.25122,2.22778,1.34277,66.6667,3413,1,None,None,14183566
-3824.56,-3849.6,-3848.34,-3846.65,-3837.17,-3813.92,-3846.47,-3827.87,0.060791,0.983643,-0.155762,-1.2207,2.13623,1.40381,66.6667,3414,1,None,None,14183688
-3824.29,-3849.95,-3848.7,-3846.82,-3837.26,-3813.83,-3846.74,-3827.6,0.0610352,0.984375,-0.157227,-1.2207,2.19727,1.34277,66.6667,3415,1,None,None,14183813
-3824.56,-3849.78,-3848.7,-3846.65,-3836.99,-3813.92,-3846.82,-3827.42,0.0615234,0.984375,-0.160156,-1.25122,2.16675,1.49536,66.6667,3416,1,None,None,14184448
-3824.74,-3849.6,-3848.52,-3846.47,-3836.63,-3814.19,-3846.82,-3827.69,0.0629883,0.983887,-0.159668,-1.31226,2.22778,1.43433,66.6667,3417,1,None,None,14187012
-3824.65,-3849.78,-3848.7,-3846.38,-3837.08,-3814.19,-3846.91,-3827.69,0.0627441,0.984131,-0.158691,-1.34277,2.2583,1.31226,66.6667,3418,1,None,None,14189265
-3824.65,-3850.04,-3848.61,-3846.47,-3837.35,-3814.28,-3847.09,-3827.69,0.0603027,0.984375,-0.156982,-1.37329,2.22778,1.37329,66.6667,3419,1,None,None,14313298
-3824.56,-3850.13,-3848.43,-3846.56,-3837.26,-3813.83,-3846.91,-3827.69,0.0598145,0.983154,-0.158447,-1.37329,2.13623,1.46484,66.6667,3420,1,None,None,14384520
-3824.92,-3850.04,-3848.61,-3846.29,-3837.88,-3814.19,-3846.82,-3827.69,0.0600586,0.981445,-0.158447,-1.40381,2.13623,1.43433,66.6667,3421,1,None,None,14384707
-3824.65,-3850.04,-3849.06,-3846.38,-3837.71,-3814.28,-3846.82,-3827.78,0.0620117,0.982178,-0.156738,-1.40381,2.19727,1.5564,66.6667,3422,1,None,None,14384860
-3824.56,-3850.04,-3848.7,-3846.56,-3837.17,-3814.19,-3846.91,-3827.69,0.0622559,0.982666,-0.155762,-1.40381,2.13623,1.5564,66.6667,3423,1,None,None,14385016
-3824.83,-3849.86,-3848.88,-3846.38,-3837.26,-3814.01,-3847,-3827.6,0.0610352,0.981201,-0.15625,-1.46484,2.13623,1.43433,66.6667,3424,1,None,None,14385169
-3824.74,-3849.95,-3848.88,-3846.2,-3837.44,-3814.1,-3846.56,-3827.6,0.0620117,0.980957,-0.152832,-1.43433,2.16675,1.5564,66.6667,3425,1,None,None,14385321
-3824.65,-3849.69,-3848.61,-3846.29,-3836.99,-3814.28,-3846.65,-3827.87,0.0627441,0.97876,-0.15332,-1.46484,2.0752,1.52588,66.6667,3426,1,None,None,14385474
-3824.65,-3849.51,-3848.61,-3846.47,-3837.53,-3814.19,-3846.82,-3827.69,0.0629883,0.975098,-0.15625,-1.43433,2.04468,1.46484,66.6667,3427,1,None,None,14385625
-3824.65,-3849.86,-3848.34,-3846.47,-3837.79,-3814.19,-3846.91,-3827.6,0.065918,0.972412,-0.152344,-1.40381,1.98364,1.58691,66.6667,3428,1,None,None,14385776
-3824.56,-3849.51,-3848.34,-3846.2,-3836.99,-3813.83,-3846.91,-3827.24,0.0668945,0.970215,-0.156006,-1.28174,2.10571,1.64795,66.6667,3429,1,None,None,14385930
-3824.56,-3850.22,-3848.26,-3845.93,-3836.99,-3814.01,-3846.56,-3827.33,0.0693359,0.970947,-0.156738,-1.15967,2.19727,1.64795,66.6667,3430,1,None,None,14386082
-3824.12,-3849.69,-3848.43,-3846.11,-3837.08,-3814.01,-3846.82,-3827.42,0.0686035,0.971924,-0.1604,-1.0376,2.28882,1.70898,66.6667,3431,1,None,None,14386234
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3432,1,None,None,14437445
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3433,0,None,None,14439473
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3434,0,None,None,14439627
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3435,0,None,None,14439772
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3436,0,None,None,14439917
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3437,0,None,None,14440064
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3438,0,None,None,14440208
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3439,0,None,None,14440352
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3440,0,None,None,14440496
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3441,0,None,None,14440643
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3442,0,None,None,14440787
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3443,0,None,None,14440930
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3444,0,None,None,14441076
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3445,0,None,None,14441219
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3446,0,None,None,14441365
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3447,0,None,None,14441510
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3448,0,None,None,14441657
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3449,0,None,None,14441801
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3450,0,None,None,14441945
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3451,0,None,None,14442090
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3452,0,None,None,14442237
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3453,0,None,None,14442391
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3454,0,None,None,14442536
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3455,0,None,None,14442683
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3456,0,None,None,14442826
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3457,0,None,None,14442971
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3458,0,None,None,14443197
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3459,0,None,None,14443343
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3460,0,None,None,14443487
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3461,0,None,None,14443633
-3824.56,-3849.86,-3848.7,-3846.65,-3836.99,-3813.92,-3846.91,-3827.51,0.0678711,0.973389,-0.15625,-0.88501,2.34985,1.83105,66.6667,3462,0,None,None,14443777
3659.79,3636.36,3634.48,3636.81,3648.7,3672.66,3636.9,3656.66,0.0632324,0.97998,-0.155762,-1.31226,2.13623,1.67847,66.6667,3463,1,None,None,14443925
3659.96,3636.45,3634.48,3636.72,3648.88,3673.11,3637.34,3656.83,0.0651855,0.97876,-0.156006,-1.34277,2.10571,1.67847,66.6667,3464,1,None,None,14444112
3659.96,3636.27,3634.3,3637.17,3648.79,3672.93,3637.17,3657.19,0.0634766,0.978516,-0.156982,-1.31226,2.13623,1.67847,66.6667,3465,1,None,None,14444264
3659.87,3636.27,3634.48,3637.25,3649.06,3672.93,3637.43,3657.37,0.0634766,0.976318,-0.157471,-1.28174,2.0752,1.67847,66.6667,3466,1,None,None,14503396
3659.79,3636.45,3634.48,3636.99,3649.15,3673.2,3637.17,3656.83,0.0639648,0.976318,-0.157227,-1.25122,1.95312,1.61743,66.6667,3467,1,None,None,14503611
3659.87,3636.54,3634.57,3636.81,3648.79,3672.84,3637.34,3656.39,0.0656738,0.97583,-0.156006,-1.12915,1.92261,1.7395,66.6667,3468,1,None,None,14503762
3659.79,3636.36,3634.57,3636.9,3648.79,3672.66,3637.25,3656.83,0.0644531,0.9729,-0.155518,-0.976562,1.98364,1.70898,66.6667,3469,1,None,None,14503915
3660.14,3636,3634.3,3636.81,3649.24,3672.66,3637.25,3656.66,0.0649414,0.972412,-0.155029,-0.915527,1.92261,1.61743,66.6667,3470,1,None,None,14504066
3659.96,3636.45,3634.66,3636.99,3648.88,3673.11,3637.7,3656.66,0.0656738,0.972168,-0.156982,-0.732422,1.98364,1.67847,66.6667,3471,1,None,None,14504215
3659.7,3636.54,3634.66,3636.99,3648.79,3673.02,3637.61,3657.1,0.0646973,0.974854,-0.15625,-0.579834,1.92261,1.70898,66.6667,3472,1,None,None,14504365
3659.7,3636.09,3634.48,3637.08,3648.79,3673.29,3637.34,3657.01,0.0649414,0.973633,-0.156738,-0.518799,1.95312,1.7395,66.6667,3473,1,None,None,14504516
3659.87,3636,3634.22,3637.08,3648.79,3673.11,3637.08,3657.1,0.0654297,0.974854,-0.156494,-0.427246,1.92261,1.77002,66.6667,3474,1,None,None,14507024
3659.87,3636,3634.22,3637.08,3648.79,3673.11,3637.08,3657.1,0.0654297,0.974854,-0.156494,-0.427246,1.92261,1.77002,66.6667,3475,0,None,None,14507210
3659.87,3636,3634.22,3637.08,3648.79,3673.11,3637.08,3657.1,0.0654297,0.974854,-0.156494,-0.427246,1.92261,1.77002,66.6667,3476,0,None,None,14507356
3659.87,3636,3634.22,3637.08,3648.79,3673.11,3637.08,3657.1,0.0654297,0.974854,-0.156494,-0.427246,1.92261,1.77002,66.6667,3477,0,None,None,14507502
3659.87,3636,3634.22,3637.08,3648.79,3673.11,3637.08,3657.1,0.0654297,0.974854,-0.156494,-0.427246,1.92261,1.77002,66.6667,3478,0,None,None,14507646
3659.87,3636,3634.22,3637.08,3648.79,3673.11,3637.08,3657.1,0.0654297,0.974854,-0.156494,-0.427246,1.92261,1.77002,66.6667,3479,0,None,None,14507790
3659.87,3636,3634.22,3637.08,3648.79,3673.11,3637.08,3657.1,0.0654297,0.974854,-0.156494,-0.427246,1.92261,1.77002,66.6667,3480,0,None,None,14507935
3659.87,3636,3634.22,3637.08,3648.79,3673.11,3637.08,3657.1,0.0654297,0.974854,-0.156494,-0.427246,1.92261,1.77002,66.6667,3481,0,None,None,14508081
3659.87,3636,3634.22,3637.08,3648.79,3673.11,3637.08,3657.1,0.0654297,0.974854,-0.156494,-0.427246,1.92261,1.77002,66.6667,3482,0,None,None,14508225
3659.87,3636,3634.22,3637.08,3648.79,3673.11,3637.08,3657.1,0.0654297,0.974854,-0.156494,-0.427246,1.92261,1.77002,66.6667,3483,0,None,None,14508369
3659.87,3636,3634.22,3637.08,3648.79,3673.11,3637.08,3657.1,0.0654297,0.974854,-0.156494,-0.427246,1.92261,1.77002,66.6667,3484,0,None,None,14508515
3659.87,3636,3634.22,3637.08,3648.79,3673.11,3637.08,3657.1,0.0654297,0.974854,-0.156494,-0.427246,1.92261,1.77002,66.6667,3485,0,None,None,14508795
3659.87,3636,3634.22,3637.08,3648.79,3673.11,3637.08,3657.1,0.0654297,0.974854,-0.156494,-0.427246,1.92261,1.77002,66.6667,3486,0,None,None,14508942
3659.87,3636,3634.22,3637.08,3648.79,3673.11,3637.08,3657.1,0.0654297,0.974854,-0.156494,-0.427246,1.92261,1.77002,66.6667,3487,0,None,None,14509089
3659.87,3636,3634.22,3637.08,3648.79,3673.11,3637.08,3657.1,0.0654297,0.974854,-0.156494,-0.427246,1.92261,1.77002,66.6667,3488,0,None,None,14509236
3659.87,3636,3634.22,3637.08,3648.79,3673.11,3637.08,3657.1,0.0654297,0.974854,-0.156494,-0.427246,1.92261,1.77002,66.6667,3489,0,None,None,14509383
3659.87,3636,3634.22,3637.08,3648.79,3673.11,3637.08,3657.1,0.0654297,0.974854,-0.156494,-0.427246,1.92261,1.77002,66.6667,3490,0,None,None,14509528
3659.87,3636,3634.22,3637.08,3648.79,3673.11,3637.08,3657.1,0.0654297,0.974854,-0.156494,-0.427246,1.92261,1.77002,66.6667,3491,0,None,None,14509673
3659.87,3636,3634.22,3637.08,3648.79,3673.11,3637.08,3657.1,0.0654297,0.974854,-0.156494,-0.427246,1.92261,1.77002,66.6667,3492,0,None,None,14509820
3659.87,3636,3634.22,3637.08,3648.79,3673.11,3637.08,3657.1,0.0654297,0.974854,-0.156494,-0.427246,1.92261,1.77002,66.6667,3493,0,None,None,14509966
