EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,Display,Direction,Timestamp
3623.31,3593.36,3577.89,3585.58,3604,3637.34,3586.74,3622.5,0.0751953,0.969482,-0.175293,-0.518799,1.12915,1.0376,66.6667,30,1,Arrow,Right,461617
3625.54,3594.97,3580.57,3587.46,3605.78,3638.33,3589.06,3624.47,0.076416,0.971924,-0.177734,-0.610352,1.15967,1.00708,66.6667,31,1,Arrow,Right,464410
3626.88,3596.31,3583.7,3588.53,3608.29,3641.19,3591.21,3625.18,0.0769043,0.973633,-0.178955,-0.610352,1.25122,0.976562,66.6667,32,1,Arrow,Right,466707
3627.78,3597.2,3585.85,3589.96,3610.34,3643.87,3594.25,3625.99,0.0769043,0.975098,-0.181641,-0.488281,1.31226,1.00708,66.6667,33,1,Arrow,Right,469232
3629.39,3598.99,3587.99,3591.93,3612.22,3645.84,3596.22,3626.79,0.0756836,0.976318,-0.181396,-0.549316,1.40381,0.88501,66.6667,34,1,Arrow,Right,469402
3630.01,3600.33,3590.49,3593.53,3614.1,3647.72,3598.63,3628.22,0.0751953,0.979248,-0.178223,-0.610352,1.46484,0.946045,66.6667,35,1,Arrow,Right,471614
3631.09,3601.4,3593.09,3595.14,3615.26,3649.86,3600.78,3629.74,0.0715332,0.982178,-0.174561,-0.732422,1.52588,0.823975,66.6667,36,1,Arrow,Right,471764
3632.87,3602.74,3594.97,3596.66,3616.78,3650.84,3602.03,3631.09,0.0688477,0.983887,-0.175049,-0.915527,1.37329,0.915527,66.6667,37,1,Arrow,Right,524300
3634.22,3604,3596.84,3598.9,3618.57,3652.19,3603.64,3631.71,0.067627,0.984863,-0.174072,-0.976562,1.40381,0.793457,66.6667,38,1,Arrow,Right,524519
3634.93,3605.16,3598.72,3600.87,3619.73,3653.53,3605.16,3632.52,0.0646973,0.984863,-0.172607,-1.15967,1.31226,0.701904,66.6667,39,1,Arrow,Right,526789
3636.81,3606.32,3600.24,3602.21,3621.25,3654.87,3606.32,3633.59,0.0627441,0.981934,-0.175781,-1.25122,1.25122,0.518799,66.6667,40,1,Arrow,Right,535579
3637.25,3608.11,3602.12,3604.26,3622.15,3656.21,3608.29,3635.11,0.0610352,0.978027,-0.175049,-1.34277,1.06812,0.335693,66.6667,41,1,Arrow,Right,588162
3638.77,3609,3603.46,3604.98,3623.75,3656.57,3610.16,3635.38,0.0588379,0.976318,-0.174561,-1.43433,0.946045,0.183105,66.6667,42,1,Arrow,Right,591847
3639.4,3609.72,3605.43,3606.59,3624.38,3657.1,3611.06,3636.18,0.0576172,0.97583,-0.172852,-1.52588,0.671387,0.0305176,66.6667,43,1,Arrow,Right,592062
3640.21,3610.88,3606.95,3608.02,3625.63,3657.55,3611.51,3637.34,0.0600586,0.976074,-0.174561,-1.46484,0.518799,-0.213623,66.6667,44,1,Arrow,Right,592252
3640.74,3612.76,3607.48,3609,3626.53,3658.89,3612.76,3638.33,0.0634766,0.975342,-0.174316,-1.40381,0.366211,-0.274658,66.6667,45,1,Arrow,Right,594183
