EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,Display,Direction,Timestamp
3659.34,3635.91,3634.3,3636.99,3648.61,3672.66,3636.9,3657.1,-0.0378418,0.984619,0.252441,-1.92261,2.59399,0.915527,66.6667,4008,1,Arrow,Down,16576411
3659.87,3636,3634.39,3636.9,3648.79,3672.75,3637.17,3656.66,-0.0385742,0.987305,0.250244,-1.89209,2.47192,0.976562,66.6667,4009,1,Arrow,Down,16576563
3660.23,3636.09,3634.39,3636.99,3648.97,3672.93,3637.08,3656.57,-0.0373535,0.986328,0.251953,-1.89209,2.44141,0.946045,66.6667,4010,1,Arrow,Down,16576686
3660.14,3636.09,3634.22,3636.63,3648.52,3672.66,3636.9,3656.83,-0.0375977,0.987793,0.250977,-1.89209,2.31934,0.854492,66.6667,4011,1,Arrow,Down,16576812
3660.14,3636.27,3634.3,3636.54,3648.61,3672.93,3637.17,3657.1,-0.0380859,0.986816,0.253174,-1.7395,2.2583,0.823975,66.6667,4012,1,Arrow,Down,16576941
3659.79,3636.18,3634.3,3636.63,3648.61,3673.02,3636.99,3657.1,-0.0388184,0.984863,0.251953,-1.67847,2.16675,0.88501,66.6667,4013,1,Arrow,Down,16577064
3660.32,3635.73,3634.39,3636.54,3648.52,3672.84,3637.17,3656.92,-0.0378418,0.985352,0.249268,-1.52588,2.04468,0.854492,66.6667,4014,1,Arrow,Down,16577187
3660.32,3635.91,3634.3,3636.27,3648.79,3673.38,3637.17,3657.28,-0.036377,0.98584,0.249756,-1.40381,2.04468,0.823975,66.6667,4015,1,Arrow,Down,16578658
3659.79,3636.09,3634.3,3636.72,3648.79,3673.38,3637.25,3657.1,-0.0375977,0.986084,0.249268,-1.34277,2.01416,0.793457,66.6667,4016,1,Arrow,Down,16581130
3660.14,3635.82,3634.84,3636.9,3649.06,3673.46,3637.08,3656.83,-0.0380859,0.985107,0.249268,-1.25122,2.01416,0.762939,66.6667,4017,1,Arrow,Down,16581267
3660.14,3636.27,3634.48,3636.99,3648.79,3673.2,3637.34,3656.83,-0.0378418,0.986572,0.248779,-1.19019,1.83105,0.762939,66.6667,4018,1,Arrow,Down,16583792
3659.79,3636.27,3634.48,3636.72,3648.61,3673.38,3637.34,3657.01,-0.0385742,0.987549,0.250244,-1.12915,1.7395,0.640869,66.6667,4019,1,Arrow,Down,16643942
3659.79,3635.91,3634.75,3636.54,3648.61,3673.11,3637.17,3657.01,-0.0407715,0.986572,0.25,-1.09863,1.64795,0.610352,66.6667,4020,1,Arrow,Down,16644177
3659.79,3636.18,3634.66,3637.17,3648.79,3672.93,3637.25,3657.1,-0.0395508,0.984863,0.251465,-0.976562,1.67847,0.610352,66.6667,4021,1,Arrow,Down,16644336
3659.96,3636.54,3634.39,3637.17,3649.06,3673.11,3637.17,3657.28,-0.0410156,0.984863,0.249512,-0.915527,1.64795,0.640869,66.6667,4022,1,Arrow,Down,16644490
3659.96,3636.45,3634.66,3636.81,3649.06,3673.11,3636.99,3657.01,-0.0412598,0.984863,0.250244,-0.793457,1.58691,0.701904,66.6667,4023,1,Arrow,Down,16644640
3660.14,3636.18,3634.22,3636.81,3648.79,3672.66,3636.63,3657.1,-0.0412598,0.986572,0.247314,-0.701904,1.52588,0.823975,66.6667,4024,1,Arrow,Down,16644790
3660.14,3636.45,3634.3,3636.72,3648.79,3672.84,3636.81,3657.01,-0.0388184,0.984863,0.246338,-0.701904,1.43433,0.88501,66.6667,4025,1,Arrow,Down,16644945
3660.14,3636.36,3634.22,3636.72,3648.79,3673.2,3636.81,3656.66,-0.0373535,0.986084,0.246338,-0.579834,1.49536,0.915527,66.6667,4026,1,Arrow,Down,16645098
3659.79,3636,3634.22,3636.72,3648.97,3672.75,3636.9,3656.83,-0.0385742,0.987305,0.247314,-0.518799,1.43433,0.976562,66.6667,4027,1,Arrow,Down,16645252
2414.44,2390.21,2389.31,2391.46,2403.17,2427.04,2391.82,2411.04,-0.0380859,0.987549,0.246338,-0.427246,1.46484,1.09863,66.6667,4028,1,Arrow,Down,16645403
-2575.55,-2600.31,-2599.42,-2597.45,-2587.71,-2564.37,-2597.18,-2578.41,-0.0375977,0.987793,0.247559,-0.427246,1.52588,1.12915,66.6667,4029,1,Arrow,Down,16645556
-3824.92,-3849.42,-3848.7,-3846.74,-3837.53,-3814.01,-3846.82,-3827.6,-0.0397949,0.98999,0.246094,-0.457764,1.49536,1.15967,66.6667,4030,1,Arrow,Down,16645712
-3824.47,-3849.24,-3848.52,-3846.2,-3837.26,-3813.83,-3846.82,-3827.33,-0.0390625,0.990967,0.24585,-0.549316,1.43433,1.2207,66.6667,4031,1,Arrow,Down,16646149
-3824.47,-3849.33,-3848.61,-3846.2,-3836.99,-3814.01,-3847,-3827.6,-0.0402832,0.990479,0.246826,-0.518799,1.40381,1.19019,66.6667,4032,1,Arrow,Down,16648708
-3824.38,-3849.51,-3847.99,-3846.38,-3837.08,-3813.57,-3846.56,-3827.78,-0.0383301,0.990967,0.246338,-0.579834,1.40381,1.12915,66.6667,4033,1,Arrow,Down,16656372
-3824.56,-3849.95,-3848.26,-3846.65,-3837.26,-3813.65,-3846.74,-3827.6,-0.0380859,0.989502,0.247314,-0.579834,1.40381,1.19019,66.6667,4034,1,Arrow,Down,16708925
-3824.38,-3849.95,-3848.34,-3846.47,-3837.26,-3814.1,-3846.82,-3827.78,-0.0368652,0.989502,0.247314,-0.671387,1.49536,1.31226,66.6667,4035,1,Arrow,Down,16711396
-3824.47,-3849.95,-3848.7,-3846.47,-3837.26,-3814.28,-3846.74,-3827.6,-0.0361328,0.991455,0.248535,-0.854492,1.52588,1.28174,66.6667,4036,1,Arrow,Down,16711540
-3824.65,-3850.22,-3849.33,-3846.38,-3837.53,-3814.01,-3847.18,-3827.96,-0.034668,0.991211,0.248535,-0.946045,1.49536,1.28174,66.6667,4037,1,Arrow,Down,16713795
-3824.56,-3849.78,-3849.24,-3846.65,-3837.71,-3814.28,-3847.27,-3827.87,-0.0356445,0.991699,0.246338,-0.88501,1.46484,1.34277,66.6667,4038,1,Arrow,Down,16716205
-3824.47,-3849.69,-3848.88,-3846.47,-3837.71,-3814.46,-3847.18,-3827.6,-0.0351562,0.98877,0.249756,-0.946045,1.5564,1.25122,66.6667,4039,1,Arrow,Down,16716344
-3824.56,-3849.51,-3848.61,-3846.56,-3837.26,-3814.28,-3846.91,-3827.51,-0.036377,0.989014,0.249512,-1.0376,1.70898,1.25122,66.6667,4040,1,Arrow,Down,16841530
-3824.56,-3849.6,-3848.43,-3846.2,-3836.99,-3814.28,-3846.91,-3827.51,-0.036377,0.989746,0.248535,-1.0376,1.7395,1.31226,66.6667,4041,1,Arrow,Down,16841695
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4042,1,Arrow,Down,16841821
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4043,0,Arrow,Down,16907651
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4044,0,Arrow,Down,16907778
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4045,0,Arrow,Down,16907895
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4046,0,Arrow,Down,16908137
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4047,0,Arrow,Down,16908263
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4048,0,Arrow,Down,16908379
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4049,0,Arrow,Down,16908494
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4050,0,Arrow,Down,16908610
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4051,0,Arrow,Down,16908731
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4052,0,Arrow,Down,16908848
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4053,0,Arrow,Down,16908964
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4054,0,Arrow,Down,16909081
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4055,0,Arrow,Down,16909196
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4056,0,Arrow,Down,16909312
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4057,0,Arrow,Down,16909428
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4058,0,Arrow,Down,16909545
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4059,0,Arrow,Down,16909660
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4060,0,Arrow,Down,16909781
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4061,0,Arrow,Down,16909897
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4062,0,Arrow,Down,16910014
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4063,0,Arrow,Down,16910130
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4064,0,Arrow,Down,16910247
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4065,0,Arrow,Down,16910364
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4066,0,Arrow,Down,16910483
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4067,0,Arrow,Down,16910599
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4068,0,Arrow,Down,16910714
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4069,0,Arrow,Down,16910831
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4070,0,Arrow,Down,16910950
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4071,0,Arrow,Down,16911067
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4072,0,Arrow,Down,16911199
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4073,0,Arrow,Down,16911318
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4074,0,Arrow,Down,16911434
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4075,0,Arrow,Down,16911554
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4076,0,Arrow,Down,16911672
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4077,0,Arrow,Down,16911787
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4078,0,Arrow,Down,16911903
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4079,0,Arrow,Down,16912018
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4080,0,Arrow,Down,16912139
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4081,0,Arrow,Down,16912256
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4082,0,Arrow,Down,16912380
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4083,0,Arrow,Down,16912497
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4084,0,Arrow,Down,16912615
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4085,0,Arrow,Down,16912732
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4086,0,Arrow,Down,16912848
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4087,0,Arrow,Down,16912971
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4088,0,Arrow,Down,16913087
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4089,0,Arrow,Down,16913203
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4090,0,Arrow,Down,16913321
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4091,0,Arrow,Down,16913438
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4092,0,Arrow,Down,16913555
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4093,0,Arrow,Down,16913676
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4094,0,Arrow,Down,16913792
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4095,0,Arrow,Down,16913910
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4096,0,Arrow,Down,16914028
-3824.56,-3849.78,-3848.43,-3845.84,-3837.26,-3814.1,-3846.74,-3827.78,-0.0351562,0.988525,0.248535,-1.12915,1.77002,1.31226,66.6667,4097,0,Arrow,Down,16914174
3659.52,3636.27,3634.48,3636.54,3649.06,3673.2,3636.9,3657.1,-0.0339355,0.983887,0.244141,-1.34277,2.53296,1.09863,66.6667,4098,1,Arrow,Down,16914305
3659.52,3636.18,3635.02,3636.63,3648.61,3672.84,3637.17,3656.75,-0.0351562,0.985352,0.241699,-1.25122,2.50244,1.09863,66.6667,4099,1,Arrow,Down,16914477
3660.14,3636.27,3634.75,3636.72,3648.43,3672.93,3637.08,3656.57,-0.0349121,0.98584,0.240723,-1.34277,2.56348,0.915527,66.6667,4100,1,Arrow,Down,16914600
3659.87,3635.91,3634.39,3636.9,3648.7,3673.02,3637.25,3656.66,-0.0351562,0.986328,0.24292,-1.28174,2.50244,0.88501,66.6667,4101,1,Arrow,Down,16914722
3660.05,3635.82,3634.39,3637.17,3648.61,3672.93,3637.43,3657.1,-0.0349121,0.987305,0.242188,-1.40381,2.50244,0.946045,66.6667,4102,1,Arrow,Down,16914846
3659.7,3636,3634.66,3636.99,3648.79,3673.2,3636.99,3657.19,-0.0341797,0.989258,0.244873,-1.34277,2.47192,0.88501,66.6667,4103,1,Arrow,Down,16914968
3659.61,3636,3634.48,3636.9,3649.15,3673.11,3637.17,3656.92,-0.0361328,0.990234,0.242676,-1.43433,2.53296,0.762939,66.6667,4104,1,Arrow,Down,16915097
3659.7,3636,3634.3,3636.9,3649.15,3673.11,3636.9,3656.83,-0.0380859,0.989746,0.243164,-1.52588,2.47192,0.88501,66.6667,4105,1,Arrow,Down,16915222
3659.79,3636,3634.22,3636.72,3648.61,3673.02,3637.17,3657.01,-0.0366211,0.990479,0.24585,-1.70898,2.47192,0.823975,66.6667,4106,1,Arrow,Down,16915346
3659.52,3635.91,3634.48,3636.45,3648.79,3673.02,3637.17,3656.75,-0.0361328,0.988037,0.245605,-1.7395,2.38037,0.915527,66.6667,4107,1,Arrow,Down,16963915
3659.87,3636.27,3634.75,3636.45,3648.97,3673.2,3636.99,3657.28,-0.0354004,0.987793,0.243896,-1.70898,2.31934,0.946045,66.6667,4108,1,Arrow,Down,16964078
3660.23,3635.82,3634.66,3636.63,3649.06,3672.93,3637.34,3657.37,-0.0354004,0.988281,0.243652,-1.80054,2.38037,1.0376,66.6667,4109,1,Arrow,Down,16964207
3660.23,3635.82,3634.66,3636.63,3649.06,3672.93,3637.34,3657.37,-0.0354004,0.988281,0.243652,-1.80054,2.38037,1.0376,66.6667,4110,0,Arrow,Down,16964336
3660.23,3635.82,3634.66,3636.63,3649.06,3672.93,3637.34,3657.37,-0.0354004,0.988281,0.243652,-1.80054,2.38037,1.0376,66.6667,4111,0,Arrow,Down,16964453
3660.23,3635.82,3634.66,3636.63,3649.06,3672.93,3637.34,3657.37,-0.0354004,0.988281,0.243652,-1.80054,2.38037,1.0376,66.6667,4112,0,Arrow,Down,16964572
3660.23,3635.82,3634.66,3636.63,3649.06,3672.93,3637.34,3657.37,-0.0354004,0.988281,0.243652,-1.80054,2.38037,1.0376,66.6667,4113,0,Arrow,Down,16964690
3659.79,3636.18,3633.95,3637.17,3648.79,3673.38,3636.9,3657.1,-0.0395508,0.991211,0.246338,-2.04468,1.95312,1.12915,66.6667,4114,1,Arrow,Down,16964807
3659.34,3636.45,3634.66,3636.72,3649.06,3673.2,3637.34,3656.83,-0.0407715,0.992188,0.24292,-2.13623,1.92261,1.19019,66.6667,4115,1,Arrow,Down,16964931
3659.7,3636.54,3634.66,3636.45,3648.97,3672.75,3637.43,3656.66,-0.0407715,0.991211,0.242188,-2.22778,1.77002,1.09863,66.6667,4116,1,Arrow,Down,16965053
3659.7,3636.18,3634.57,3636.54,3648.79,3672.39,3637.17,3656.92,-0.0410156,0.989014,0.246338,-2.31934,1.70898,1.15967,66.6667,4117,1,Arrow,Down,16965177
3659.52,3636,3634.48,3636.54,3648.7,3672.93,3637.34,3656.83,-0.0402832,0.989258,0.246094,-2.31934,1.67847,1.00708,66.6667,4118,1,Arrow,Down,16966157
3660.05,3636.27,3634.57,3636.72,3648.79,3672.75,3636.99,3657.01,-0.0397949,0.986572,0.247559,-2.38037,1.52588,0.88501,66.6667,4119,1,Arrow,Down,16969989
3659.87,3636.18,3634.48,3636.9,3648.52,3672.66,3637.17,3657.28,-0.0383301,0.989258,0.246826,-2.34985,1.40381,0.823975,66.6667,4120,1,Arrow,Down,16970120
3659.96,3635.91,3634.93,3636.72,3648.79,3673.2,3636.9,3657.1,-0.0358887,0.991455,0.245605,-2.34985,1.34277,0.793457,66.6667,4121,1,Arrow,Down,16970243
3660.14,3636.27,3634.93,3636.99,3648.97,3673.2,3636.9,3657.01,-0.0351562,0.993164,0.24707,-2.41089,1.31226,0.732422,66.6667,4122,1,Arrow,Down,17030139
3659.96,3636.27,3635.11,3636.9,3648.97,3673.11,3636.9,3657.28,-0.034668,0.993164,0.24707,-2.41089,1.37329,0.854492,66.6667,4123,1,Arrow,Down,17030317
3659.79,3636.18,3634.57,3636.72,3649.06,3672.93,3637.43,3657.01,-0.032959,0.993164,0.24707,-2.47192,1.31226,0.823975,66.6667,4124,1,Arrow,Down,17030562
3659.96,3636.27,3634.48,3636.36,3648.61,3673.2,3637.34,3657.01,-0.0322266,0.995361,0.249512,-2.44141,1.49536,0.732422,66.6667,4125,1,Arrow,Down,17030684
3659.7,3636.45,3634.48,3636.54,3648.97,3673.11,3637.61,3657.01,-0.03125,0.993408,0.248779,-2.53296,1.52588,0.823975,66.6667,4126,1,Arrow,Down,17030805
3660.14,3636.36,3634.48,3636.99,3648.97,3672.93,3637.88,3657.01,-0.0292969,0.991943,0.248779,-2.56348,1.52588,0.854492,66.6667,4127,1,Arrow,Down,17030925
3660.23,3636.18,3634.66,3636.99,3648.88,3673.02,3637.61,3656.83,-0.0305176,0.989014,0.246582,-2.65503,1.58691,0.915527,66.6667,4128,1,Arrow,Down,17031048
3660.14,3636.36,3634.48,3636.81,3648.97,3672.75,3637.43,3656.83,-0.03125,0.988037,0.248291,-2.68555,1.80054,0.915527,66.6667,4129,1,Arrow,Down,17031169
3659.96,3635.91,3634.3,3636.72,3648.79,3672.66,3637.17,3656.83,-0.0327148,0.98877,0.248535,-2.65503,1.86157,1.06812,66.6667,4130,1,Arrow,Down,17031296
3660.05,3636.09,3634.22,3636.81,3648.61,3672.93,3637.17,3656.83,-0.0327148,0.987793,0.248535,-2.62451,1.86157,1.00708,66.6667,4131,1,Arrow,Down,17032392
3659.96,3636.18,3634.3,3636.54,3648.79,3672.93,3636.9,3657.1,-0.0336914,0.987549,0.250244,-2.62451,1.98364,1.12915,66.6667,4132,1,Arrow,Down,17034932
3659.96,3636.27,3634.48,3636.9,3648.61,3673.11,3636.72,3656.92,-0.0327148,0.984619,0.25293,-2.50244,2.01416,1.00708,66.6667,4133,1,Arrow,Down,17035062
3660.23,3636.54,3634.66,3637.34,3648.79,3673.2,3637.17,3657.19,-0.034668,0.984375,0.252441,-2.47192,2.04468,1.06812,66.6667,4134,1,Arrow,Down,17040018
3660.23,3636.36,3634.48,3636.99,3648.7,3673.46,3637.34,3657.37,-0.0349121,0.98291,0.251709,-2.41089,2.0752,1.09863,66.6667,4135,1,Arrow,Down,17040217
3660.14,3636.27,3634.93,3636.99,3648.88,3673.29,3637.43,3656.83,-0.0368652,0.983643,0.253174,-2.28882,2.04468,1.00708,66.6667,4136,1,Arrow,Down,17040399
3660.23,3636.45,3634.48,3636.99,3649.06,3673.02,3637.17,3656.83,-0.0349121,0.98584,0.255127,-2.2583,2.16675,1.00708,66.6667,4137,1,Arrow,Down,17043558
3660.23,3636.45,3634.3,3636.9,3649.06,3673.02,3637.25,3657.01,-0.0356445,0.984863,0.254883,-2.16675,2.13623,1.00708,66.6667,4138,1,Arrow,Down,17043696
3660.05,3636.27,3634.22,3636.72,3649.06,3673.2,3636.99,3656.83,-0.0339355,0.983398,0.254395,-2.0752,2.13623,0.976562,66.6667,4139,1,Arrow,Down,17043821
3660.32,3635.65,3634.75,3636.9,3648.97,3672.84,3637.17,3657.19,-0.0332031,0.981689,0.25415,-1.98364,2.10571,0.946045,66.6667,4140,1,Arrow,Down,17043941
3659.96,3635.73,3634.84,3636.81,3649.06,3673.11,3637.17,3657.19,-0.0334473,0.984131,0.253174,-1.89209,2.04468,1.0376,66.6667,4141,1,Arrow,Down,17100427
3659.96,3636.09,3634.75,3636.99,3649.15,3673.38,3637.17,3657.01,-0.0339355,0.985107,0.251221,-1.80054,2.01416,0.946045,66.6667,4142,1,Arrow,Down,17100595
3659.7,3636.09,3634.57,3637.17,3648.88,3673.2,3637.17,3657.01,-0.0341797,0.985352,0.251709,-1.92261,2.10571,0.915527,66.6667,4143,1,Arrow,Down,17100720
3659.96,3636.27,3634.48,3636.81,3648.61,3672.93,3636.72,3656.66,-0.0334473,0.987549,0.253174,-1.86157,2.13623,0.854492,66.6667,4144,1,Arrow,Down,17100843
3660.23,3636.45,3634.66,3636.81,3648.79,3673.2,3636.99,3656.66,-0.0327148,0.989502,0.253906,-1.86157,2.2583,0.823975,66.6667,4145,1,Arrow,Down,17101599
3660.23,3636.45,3634.66,3636.81,3648.79,3673.2,3636.99,3656.66,-0.0327148,0.989502,0.253906,-1.86157,2.2583,0.823975,66.6667,4146,0,Arrow,Down,17162602
3660.23,3636.45,3634.66,3636.81,3648.79,3673.2,3636.99,3656.66,-0.0327148,0.989502,0.253906,-1.86157,2.2583,0.823975,66.6667,4147,0,Arrow,Down,17162732
